task_family,dataset,agent_model,method,ppo_used,cs,ca,metric,optimizer_name,metaprompt_style,num_fewshot,top_k,top_k_prompts,valset_size,num_iterations,total_iterations,epochs,train_size,batch_size,prompt_per_example,global_step,final_score,rollouts,rollouts_budget,test_size,input_tokens,output_tokens,real_cost_usd,estimated_cost_usd,runtime_mins,seed,project,run_name,run_id
BBH-II,NEGATION,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,68.75,3840.0,,100.0,,,,,6.72,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re,u299b6hc
BBH-II,NEGATION,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,79.0,3840.0,,100.0,,,,,7.42,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,o4k7nzsl
BBH-II,NEGATION,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,100.0,32.0,16.0,4.0,199.0,76.0,12800.0,,100.0,,,,,39.35,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,nebz7o1j
BBH-II,NEGATION,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,200.0,32.0,16.0,4.0,399.0,81.0,25600.0,,100.0,,,,,77.02,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,yr7zbwik
BBH-II,NEGATION,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,,16.0,4.0,59.0,79.0,3840.0,,,,,,,7.48,42.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,reiyf9mi
BBH-II,NUM_TO_VERBAL,google/gemma-1.1-2b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,62.5,,,20.0,,,,,9.97,,II,num_to_verbal,5lo759sz
BBH-II,NUM_TO_VERBAL,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,64.0,,,20.0,,,,,15.33,,II_re_correct,num_to_verbal,88y16n6p
BBH-II,NUM_TO_VERBAL,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,87.5,,,20.0,,,,,15.3,,II_re,num_to_verbal,yvtq5xzd
BBH-II,NUM_TO_VERBAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,56.00000000000001,3840.0,,100.0,,,,,7.05,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,nqa6dhgl
BBH-II,NUM_TO_VERBAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,87.5,3840.0,,100.0,,,,,6.75,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re,uy9vl7up
BBH-II,NUM_TO_VERBAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,55.00000000000001,3840.0,,100.0,,,,,7.72,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,1v947onh
BBH-II,NUM_TO_VERBAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,100.0,32.0,16.0,4.0,199.0,77.0,12800.0,,100.0,,,,,36.2,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,8njysxts
BBH-II,NUM_TO_VERBAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,200.0,32.0,16.0,4.0,399.0,79.0,25600.0,,100.0,,,,,70.65,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,adakczlb
BBH-II,NUM_TO_VERBAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,,16.0,4.0,59.0,56.99999999999999,3840.0,,,,,,,6.97,42.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,xhapw4eo
BBH-II,OBJECT_COUNTING,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,50.0,,,20.0,,,,,15.87,,bbh_tg_algprompt,object_counting_,yclxwduc
BBH-II,OPERATORS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,50.0,,,20.0,,,,,20.33,,bbh_tg_algprompt,operators_,4arl5ybf
BBH-II,ORTHOGRAPHY_STARTS_WITH,google/gemma-1.1-2b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,12.5,,,20.0,,,,,9.13,,II,orthography_starts_with,6ulywml2
BBH-II,ORTHOGRAPHY_STARTS_WITH,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,9.0,,,20.0,,,,,18.07,,II_re_correct,orthography_starts_with,q178ktlp
BBH-II,ORTHOGRAPHY_STARTS_WITH,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,25.0,,,20.0,,,,,17.03,,II_re,orthography_starts_with,zlv7ygth
BBH-II,ORTHOGRAPHY_STARTS_WITH,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,15.0,3840.0,,100.0,,,,,7.28,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,a15pypf7
BBH-II,ORTHOGRAPHY_STARTS_WITH,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,31.25,3840.0,,100.0,,,,,6.97,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re,3jcm00fe
BBH-II,ORTHOGRAPHY_STARTS_WITH,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,es,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,15.0,3840.0,,100.0,,,,,7.33,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,zxw36jg3
BBH-II,ORTHOGRAPHY_STARTS_WITH,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,es,,,,1.0,,,,,100.0,32.0,16.0,4.0,199.0,30.0,12800.0,,100.0,,,,,39.22,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,13yc9cmw
BBH-II,ORTHOGRAPHY_STARTS_WITH,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,es,,,,1.0,,,,,200.0,32.0,16.0,4.0,399.0,24.0,25600.0,,100.0,,,,,77.7,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,wpnikx0u
BBH-II,ORTHOGRAPHY_STARTS_WITH,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,,16.0,4.0,59.0,13.0,3840.0,,,,,,,7.25,42.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,uknwr52m
BBH-II,RHYMES,google/gemma-1.1-2b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,12.5,,,20.0,,,,,10.2,,II,rhymes,uxphwmz4
BBH-II,RHYMES,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,8.0,,,20.0,,,,,17.5,,II_re_correct,rhymes,dzb3bpr9
BBH-II,RHYMES,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,6.25,,,20.0,,,,,17.97,,II_re,rhymes,p2gy34pd
BBH-II,RHYMES,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,6.0,3840.0,,100.0,,,,,7.13,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,58sdhgo0
BBH-II,RHYMES,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,12.5,3840.0,,100.0,,,,,6.68,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re,oarwpibw
BBH-II,RHYMES,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,9.0,3840.0,,100.0,,,,,7.47,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,fykqraaf
BBH-II,RHYMES,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,100.0,32.0,16.0,4.0,199.0,3.0,12800.0,,100.0,,,,,37.6,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,a2mignvr
BBH-II,RHYMES,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,,16.0,4.0,59.0,1.0,3840.0,,,,,,,7.2,42.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,nhjqiwmk
BBH-II,RUIN_NAMES,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,4.0,,28.46890091896057,,,20.0,,,,,6.62,,BBH,ruin_names_algprompt,ndx3izfd
BBH-II,SECOND_WORD_LETTER,google/gemma-1.1-2b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,25.0,,,20.0,,,,,9.95,,II,second_word_letter,7wmfzwms
BBH-II,SECOND_WORD_LETTER,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,16.0,,,20.0,,,,,16.1,,II_re_correct,second_word_letter,y5mx7vud
BBH-II,SECOND_WORD_LETTER,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,25.0,,,20.0,,,,,15.67,,II_re,second_word_letter,wbny7d7l
BBH-II,SECOND_WORD_LETTER,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,14.000000000000002,3840.0,,100.0,,,,,7.27,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,dtygrvur
BBH-II,SECOND_WORD_LETTER,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,18.75,3840.0,,100.0,,,,,6.55,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re,8m2ad850
BBH-II,SECOND_WORD_LETTER,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,14.000000000000002,3840.0,,100.0,,,,,7.17,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,i0nrgxvf
BBH-II,SECOND_WORD_LETTER,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,100.0,32.0,16.0,4.0,199.0,14.000000000000002,12800.0,,100.0,,,,,37.23,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,8320cdfd
BBH-II,SECOND_WORD_LETTER,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,200.0,32.0,16.0,4.0,399.0,14.000000000000002,25600.0,,100.0,,,,,72.9,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,8p58c7ce
BBH-II,SECOND_WORD_LETTER,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,,16.0,4.0,59.0,14.000000000000002,3840.0,,,,,,,7.2,42.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,hcisz5t7
BBH-II,SENTENCE_SIMILARITY,google/gemma-1.1-2b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,31.25,,,20.0,,,,,9.92,,II,sentence_similarity,ysqg6nkc
BBH-II,SENTENCE_SIMILARITY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,30.0,,,20.0,,,,,20.03,,II_re_correct,sentence_similarity,7n7ue95l
BBH-II,SENTENCE_SIMILARITY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,37.5,,,20.0,,,,,18.7,,II_re,sentence_similarity,eegvzaoa
BBH-II,SENTENCE_SIMILARITY,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,32.0,3840.0,,100.0,,,,,7.55,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,ev1lk5wu
BBH-II,SENTENCE_SIMILARITY,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,31.25,3840.0,,100.0,,,,,7.18,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re,xkxylho2
BBH-II,SENTENCE_SIMILARITY,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,23.0,3840.0,,100.0,,,,,7.38,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,ljo176e1
BBH-II,SENTENCE_SIMILARITY,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,100.0,32.0,16.0,4.0,199.0,27.0,12800.0,,100.0,,,,,40.45,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,fwzn1gjy
BBH-II,SENTENCE_SIMILARITY,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,200.0,32.0,16.0,4.0,399.0,24.0,25600.0,,100.0,,,,,79.62,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,u456fi0y
BBH-II,SENTENCE_SIMILARITY,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,,16.0,4.0,59.0,27.0,3840.0,,,,,,,7.57,42.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,s8sxnk2g
BBH-II,SENTIMENT,google/gemma-1.1-2b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,75.0,,,20.0,,,,,9.53,,II,sentiment,7z2c4iwl
BBH-II,SENTIMENT,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,84.0,,,20.0,,,,,19.75,,II_re_correct,sentiment,vaxroels
BBH-II,SENTIMENT,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,100.0,,,20.0,,,,,17.9,,II_re,sentiment,cznie71d
BBH-II,SENTIMENT,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,88.0,3840.0,,100.0,,,,,7.33,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,w34ayhza
BBH-II,SENTIMENT,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,100.0,3840.0,,100.0,,,,,6.72,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re,h5osl9wl
BBH-II,SENTIMENT,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,86.0,3840.0,,100.0,,,,,7.58,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,7fvfzens
BBH-II,SENTIMENT,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,100.0,32.0,16.0,4.0,199.0,87.0,12800.0,,100.0,,,,,38.93,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,abtx5xrq
BBH-II,SENTIMENT,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,200.0,32.0,16.0,4.0,399.0,87.0,25600.0,,100.0,,,,,77.02,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,4pe5m4de
BBH-II,SENTIMENT,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,,16.0,4.0,59.0,88.0,3840.0,,,,,,,7.33,42.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,r130swr5
BBH-II,SINGULAR_TO_PLURAL,google/gemma-1.1-2b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,37.5,,,20.0,,,,,9.85,,II,singular_to_plural,eo927obe
BBH-II,SINGULAR_TO_PLURAL,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,96.0,,,20.0,,,,,15.28,,II_re_correct,singular_to_plural,jm1ga5ah
BBH-II,SINGULAR_TO_PLURAL,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,100.0,,,20.0,,,,,14.57,,II_re,singular_to_plural,fu41lhoo
BBH-II,SINGULAR_TO_PLURAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,89.0,3840.0,,100.0,,,,,7.08,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,4v72cxj9
BBH-II,SINGULAR_TO_PLURAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,93.75,3840.0,,100.0,,,,,6.42,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re,ixe0a886
BBH-II,SINGULAR_TO_PLURAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,95.0,3840.0,,100.0,,,,,6.88,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,4g1zp7gx
BBH-II,SINGULAR_TO_PLURAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,100.0,32.0,16.0,4.0,199.0,94.0,12800.0,,100.0,,,,,36.77,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,pwpoa9kg
BBH-II,SINGULAR_TO_PLURAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,200.0,32.0,16.0,4.0,399.0,93.0,25600.0,,100.0,,,,,71.9,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,8r2z8ben
BBH-II,SINGULAR_TO_PLURAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,,16.0,4.0,59.0,97.0,3840.0,,,,,,,7.07,42.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,wgegb00l
BBH-II,SNARKS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,4.0,,51.65562629699707,,,20.0,,,,,6.37,,BBH,snarks_algprompt,bnu00qe0
BBH-II,SPORTS_UNDERSTANDING,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,4.0,,51.75257921218872,,,20.0,,,,,7.8,,BBH,sports_understanding_algprompt,2jgds0lx
BBH-II,SUM,google/gemma-1.1-2b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,68.75,,,20.0,,,,,9.63,,II,sum,z0eggvvi
BBH-II,SUM,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,2.0,,,20.0,,,,,17.07,,II_re_correct,sum,ut61m2un
BBH-II,SUM,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,100.0,,,20.0,,,,,15.98,,II_re,sum,pvb9td7f
BBH-II,SUM,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,2.0,3840.0,,100.0,,,,,7.1,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,trp1goyb
BBH-II,SUM,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,100.0,3840.0,,100.0,,,,,6.53,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re,asqz76id
BBH-II,SUM,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,3.0,3840.0,,100.0,,,,,7.08,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,kv6niv96
BBH-II,SUM,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,100.0,32.0,16.0,4.0,199.0,2.0,12800.0,,100.0,,,,,37.57,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,fj8di6v2
BBH-II,SUM,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,em,,,,1.0,,,,,200.0,32.0,16.0,4.0,399.0,2.0,25600.0,,100.0,,,,,74.02,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,vlxloxje
BBH-II,SUM,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,,16.0,4.0,59.0,2.0,3840.0,,,,,,,7.17,42.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,qzfcwrai
BBH-II,SYNONYMS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,16.0,,,20.0,,,,,18.43,,II_re_correct,synonyms,ws9y0dfs
BBH-II,SYNONYMS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,18.75,,,20.0,,,,,16.8,,II_re,synonyms,mgea92d3
BBH-II,SYNONYMS,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,11.0,3840.0,,100.0,,,,,7.27,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,e5atjxvy
BBH-II,SYNONYMS,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,25.0,3840.0,,100.0,,,,,6.58,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re,fepne7t8
BBH-II,SYNONYMS,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,contains,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,12.0,3840.0,,100.0,,,,,8.52,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,wo56tdgm
BBH-II,SYNONYMS,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,contains,,,,1.0,,,,,100.0,32.0,16.0,4.0,199.0,14.000000000000002,12800.0,,100.0,,,,,37.92,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,dwpv12iw
BBH-II,SYNONYMS,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,contains,,,,1.0,,,,,200.0,32.0,16.0,4.0,399.0,12.0,25600.0,,100.0,,,,,74.57,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,s7q3zil0
BBH-II,SYNONYMS,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,,16.0,4.0,59.0,9.0,3840.0,,,,,,,7.18,42.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,y2iff2ze
BBH-II,TAXONOMY_ANIMAL,google/gemma-1.1-2b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,25.0,,,20.0,,,,,9.27,,II,taxonomy_animal,xxtb009u
BBH-II,TAXONOMY_ANIMAL,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,79.0,,,20.0,,,,,18.37,,II_re_correct,taxonomy_animal,3uhcjdpa
BBH-II,TAXONOMY_ANIMAL,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,16.0,4.0,,75.0,,,20.0,,,,,17.22,,II_re,taxonomy_animal,htfbgr8g
BBH-II,TAXONOMY_ANIMAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,39.0,3840.0,,100.0,,,,,7.18,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,etzwt1qh
BBH-II,TAXONOMY_ANIMAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,50.0,3840.0,,100.0,,,,,6.72,3.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re,x5ltxxkj
BBH-II,TAXONOMY_ANIMAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,es,,,,1.0,,,,,30.0,32.0,16.0,4.0,59.0,55.00000000000001,3840.0,,100.0,,,,,7.35,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,4tn3ldme
BBH-II,TAXONOMY_ANIMAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,es,,,,1.0,,,,,100.0,32.0,16.0,4.0,199.0,79.0,12800.0,,100.0,,,,,38.57,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,hbyqjltd
BBH-II,TAXONOMY_ANIMAL,google/gemma-1.1-7b-it,StablePrompt-PPO,True,,,es,,,,1.0,,,,,200.0,32.0,16.0,4.0,399.0,79.0,25600.0,,100.0,,,,,75.52,6.0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,7xjf8nxq
