run_id,project,run_name,dataset,seed,runtime_mins,top_k,agent_model,method,final_score,ppo_used,rollouts,rollouts_budget,cs,ca,metric,optimizer_name,optimization_surface,metaprompt_style,num_fewshot,batch_size,prompt_per_example,train_size,epochs,top_k_prompts,valset_size,num_iterations,global_step,total_iterations,test_size,input_tokens,output_tokens,real_cost_usd,estimated_cost_usd
1rionq2z,GEPA,AIMEBench_CoT_Baseline_qwen3-8b-openrouter_seed_0_final_eval,AIME-2025,0.0,16.62,1.0,Qwen3-8B,Baseline,47.33,False,,,,,,Baseline,,,,,,,,,,,,,150.0,25944.0,1375227.0,0.0,0.0
jzqujv7o,GEPA,LiveBenchMathBench_CoT_Baseline_qwen3-8b-openrouter_seed_0_final_eval,LIVEBENCH-MATH,0.0,10.97,1.0,Qwen3-8B,Baseline,65.01,False,,,,,,Baseline,,,,,,,,,,,,,126.0,71160.0,865841.0,0.0,0.0
us6xw14a,GEPA,LiveBenchMathBench_CoT_MIPROv2-Heavy_qwen3-8b-openrouter_seed_0_final_eval,LIVEBENCH-MATH,0.0,13.45,1.0,Qwen3-8B,MIPROv2-Heavy,67.46,False,,,,,,MIPROv2-Heavy,,,,,,,,,,,,,126.0,3927486.0,8131130.0,0.0,0.0
l5dyf1jx,GEPA,/home/jovyan/gepa-artifact/experiment_runs_data/experiment_runs/seed_0/LiveBenchMathBench_CoT_GEPA-MERGE_qwen3-8b-openrouter,LIVEBENCH-MATH,,305.67,1.0,Qwen3-8B,GEPA,,False,,,,,,,,,,,,,,,,,,,,,,,
9kpzkvgf,GEPA,LiveBenchMathBench_CoT_GEPA-MERGE_qwen3-8b-openrouter_seed_0_final_eval,LIVEBENCH-MATH,0.0,12.23,1.0,Qwen3-8B,GEPA-MERGE,66.28,False,,,,,,GEPA-MERGE,,,,,,,,,,,,,126.0,2317360.0,10960491.0,0.0,0.0
oiipz6ky,GEPA,/home/jovyan/gepa-artifact/experiment_runs_data/experiment_runs/seed_0/LiveBenchMathBench_CoT_GEPA_qwen3-8b-openrouter,LIVEBENCH-MATH,,267.29,1.0,Qwen3-8B,GEPA,,False,,,,,,,,,,,,,,,,,,,,,,,
atkn52iz,GEPA,AIMEBench_CoT_MIPROv2-Heavy_qwen3-8b-openrouter_seed_0_final_eval,AIME-2025,0.0,14.23,1.0,Qwen3-8B,MIPROv2-Heavy,58.0,False,,,,,,MIPROv2-Heavy,,,,,,,,,,,,,150.0,2331238.0,17915438.0,0.0,0.0
ag4xsrtm,GEPA,LiveBenchMathBench_CoT_GEPA_qwen3-8b-openrouter_seed_0_final_eval,LIVEBENCH-MATH,0.0,8.32,1.0,Qwen3-8B,GEPA,70.57,False,,,,,,GEPA,,,,,,,,,,,,,126.0,3928694.0,10707216.0,0.0,0.0
0u8jv8gy,GEPA,AIMEBench_CoT_MIPROv2-Heavy_gpt-41-mini-openrouter_seed_0_final_eval,AIME-2025,0.0,2.83,1.0,GPT-4.1-mini,MIPROv2-Heavy,34.0,False,,,,,,MIPROv2-Heavy,,,,,,,,,,,,,150.0,6243646.0,3192662.0,12.677714000000003,12.677714000000003
b6iz2dax,livebench-math-dynamic-fewshot,dynamic_fewshot_20iter_3shot,LIVEBENCH-MATH,,420.5,1.0,Qwen3-8B,FSPO,66.67,False,12100.0,,,,,,,,3.0,,,,,5.0,121.0,20.0,,20.0,126.0,,,,
fm6705r5,livebench-math-dynamic-fewshot,dynamic_fewshot_20iter_3shot,LIVEBENCH-MATH,,10.28,1.0,GPT-4.1-mini,FSPO,,False,12100.0,,,,,,,,3.0,,,,,5.0,121.0,20.0,,20.0,126.0,,,,
kcqy5zvi,livebench-math-dynamic-fewshot,dynamic_fewshot_20iter_3shot,LIVEBENCH-MATH,,7.95,1.0,GPT-4.1-mini,FSPO,,False,12100.0,,,,,,,,3.0,,,,,5.0,121.0,20.0,,20.0,126.0,,,,
h6lucked,livebench-math-dynamic-fewshot,dynamic_fewshot_20iter_3shot,LIVEBENCH-MATH,,57.83,1.0,GPT-4.1-mini,FSPO,32.53999999999999,False,3000.0,,,,,,,,3.0,,,,,5.0,30.0,20.0,,20.0,126.0,,,,
7jl5dta0,livebench-math-dynamic-fewshot,dynamic_fewshot_20iter_3shot,LIVEBENCH-MATH,,268.75,1.0,Qwen3-8B,FSPO,33.33,False,3000.0,,,,,,,,3.0,,,,,5.0,30.0,20.0,,20.0,126.0,,,,
prmdtdw1,livebench-math-dynamic-fewshot,dynamic_fewshot_2iter_3shot,LIVEBENCH-MATH,,3.33,1.0,Qwen3-8B,FSPO,31.75,False,242.0,,,,,,,,3.0,,,,,1.0,121.0,2.0,,2.0,126.0,,,,
gs527dox,livebench-math-dynamic-fewshot,dynamic_fewshot_20iter_3shot,LIVEBENCH-MATH,,27.0,1.0,Qwen3-8B,FSPO,38.89,False,2420.0,,,,,,,,3.0,,,,,1.0,121.0,20.0,,20.0,126.0,,,,
xji9z2aa,livebench-math-dynamic-fewshot,dynamic_fewshot_20iter_3shot,LIVEBENCH-MATH,,27.37,1.0,Qwen3-8B,FSPO,29.37,False,2420.0,,,,,,,,3.0,,,,,1.0,121.0,20.0,,20.0,126.0,,,,
f8p7kmt5,livebench-math-dynamic-fewshot,ablation_nofewshot_20iter,LIVEBENCH-MATH,,16.87,1.0,Qwen3-8B,FSPO,30.95,False,2420.0,,,,,,,,0.0,,,,,1.0,121.0,20.0,,20.0,126.0,,,,
1fm6356x,livebench-math-dynamic-fewshot,ablation_nofewshot_20iter,LIVEBENCH-MATH,,21.23,1.0,Qwen3-8B,FSPO,33.33,False,2420.0,,,,,,,,0.0,,,,,1.0,121.0,20.0,,20.0,126.0,,,,
qy66amuq,livebench-math-dynamic-fewshot,dynamic_fewshot_20iter_3shot,LIVEBENCH-MATH,,26.63,1.0,Qwen3-8B,FSPO,35.709999999999994,False,2420.0,,,,,,,,3.0,,,,,1.0,121.0,20.0,,20.0,126.0,,,,
4436w5h5,livebench-math-dynamic-fewshot,dynamic_fewshot_20iter_3shot,LIVEBENCH-MATH,,44.27,1.0,Qwen3-8B,FSPO,33.33,False,2420.0,,,,,,,,3.0,,,,,1.0,121.0,20.0,,20.0,126.0,,,,
gk80a6q4,gepa-hotpotqa,gpt-4.1-mini-gpt-5.1-500,HOTPOTQA,0.0,32.24,1.0,GPT-4.1-mini,Unknown,,False,606.0,500.0,,,,,,,,,,,,,300.0,,,0.0,300.0,,,,
wmst5cop,aime-math-dynamic-fewshot,dynamic_fewshot_20iter_3shot,AIME-2025,,49.35,5.0,Qwen3-8B,FSPO,20.0,False,4500.0,,,,,,,,3.0,,,,,,45.0,20.0,,20.0,30.0,,,,
vwwcv2b0,aime-math-dynamic-fewshot,dynamic_fewshot_20iter_3shot,AIME-2025,,2778.1,1.0,Qwen3-8B,FSPO,55.33,False,4500.0,,,,,,,,3.0,,,,,5.0,45.0,20.0,,20.0,150.0,,,,
13xynbot,aime-math-dynamic-fewshot,dynamic_fewshot_gpt41mini_20iter_3shot,AIME-2025,,234.58,1.0,GPT-4.1-mini,FSPO,52.0,False,4500.0,,,,,,,,3.0,,,,,5.0,45.0,20.0,,20.0,150.0,,,,
8v2qjgrx,aime-math-dynamic-fewshot,dspy_qwen3-8b_math-specific_fixed45val_20iter_3shot,AIME-2025,,3286.23,1.0,Qwen3-8B,FSPO,60.0,False,4500.0,,,,,,,,3.0,,,,,5.0,45.0,20.0,,20.0,30.0,,,,
bkpxngx5,aime-math-dynamic-fewshot,dspy_qwen3-8b_math-specific_fixed15val_20iter_3shot,AIME-2025,,2642.2,1.0,Qwen3-8B,FSPO,54.669999999999995,False,4500.0,,,,,,,,3.0,,,,,5.0,45.0,20.0,,20.0,150.0,,,,
86zmx5b0,aime-math-dynamic-fewshot,dspy_qwen3-8b_math-specific_fixed15val_nothink_20iter_3shot_top1,AIME-2025,,3475.43,1.0,Qwen3-8B,FSPO,47.33,False,900.0,,,,,,,,3.0,,,,,1.0,45.0,20.0,,20.0,150.0,,,,
mwjwwnoh,aime-math-dynamic-fewshot,origin_gpt_nobase_fixed15val_64t_20iter_3shot_top1,AIME-2025,,105.97,1.0,GPT-4.1-mini,FSPO,48.0,False,900.0,,,,,,,,3.0,,,,,1.0,45.0,20.0,,20.0,150.0,,,,
ffzndnn1,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,DYCK_LANGUAGES,6.0,50.37,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,970.0,,,,
fmtbdpa1,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,GENDER_INCLUSIVE_SENTENCES_GERMAN,6.0,27.53,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,170.0,,,,
6pwujuxz,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,OBJECT_COUNTING,6.0,43.85,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,970.0,,,,
qbgo9hwi,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,OPERATORS,6.0,27.82,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,181.0,,,,
r7ip6xtm,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,TENSE,6.0,27.57,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,256.0,,,,
ra87j2cd,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,WORD_SORTING,6.0,51.65,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,1870.0,,,,
o6uxx5nt,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,LINGUISTICS_PUZZLES,6.0,98.12,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,1970.0,,,,
xc2ru121,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,DYCK_LANGUAGES,42.0,26.0,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,970.0,,,,
gkyu1xzs,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,GENDER_INCLUSIVE_SENTENCES_GERMAN,42.0,14.8,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,170.0,,,,
9507jo8a,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,OBJECT_COUNTING,42.0,22.3,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,970.0,,,,
6q2vxts4,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,OPERATORS,42.0,15.28,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,181.0,,,,
cna5wybg,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,TENSE,42.0,15.62,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,256.0,,,,
zgcres3n,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,WORD_SORTING,42.0,34.7,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,1870.0,,,,
uyejcly5,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42,LINGUISTICS_PUZZLES,42.0,49.42,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,1970.0,,,,
5bdbbwi8,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,DYCK_LANGUAGES,3.0,24.73,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,970.0,,,,
zwm8j19t,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,GENDER_INCLUSIVE_SENTENCES_GERMAN,3.0,14.73,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,170.0,,,,
aaqnezo5,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,OBJECT_COUNTING,3.0,24.13,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,970.0,,,,
ogf6bfgl,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,OPERATORS,3.0,14.88,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,181.0,,,,
dutllpid,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,TENSE,3.0,15.43,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,256.0,,,,
05k2kbgv,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,WORD_SORTING,3.0,26.57,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,1870.0,,,,
1ixj66ej,GFB_BBH_TG,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3,LINGUISTICS_PUZZLES,3.0,49.62,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,,True,3840.0,,,,,,,,,16.0,4.0,30.0,30.0,,,,59.0,,1970.0,,,,
y2ydgvl8,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6,CAUSAL_JUDGMENT,6.0,10.18,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,160.0,,,,
r8qlxkc4,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6,DISAMBIGUATION_QA,6.0,5.97,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,228.0,,,,
r3vvwxpj,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6,EPISTEMIC_REASONING,6.0,13.98,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,1970.0,,,,
14zg18u6,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6,HYPERBATON,6.0,180.35,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,49970.0,,,,
ksx8y9jy,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6,IMPLICATURES,6.0,6.55,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,462.0,,,,
fvhnjwlj,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6,LOGICAL_FALLACY_DETECTION,6.0,16.22,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,2770.0,,,,
zimp4cmn,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6,MOVIE_RECOMMENDATION,6.0,7.2,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,470.0,,,,
apdt56ms,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6,NAVIGATE,6.0,9.17,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,970.0,,,,
i9szapae,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6,PRESUPPOSITIONS_AS_NLI,6.0,9.68,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,705.0,,,,
3o59odpe,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6,RUIN_NAMES,6.0,6.38,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,418.0,,,,
faszx9c1,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6,SNARKS,6.0,5.87,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,151.0,,,,
cx0pa5la,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6,SPORTS_UNDERSTANDING,6.0,8.75,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,970.0,,,,
hsea8m19,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6,WINOWHY,6.0,16.8,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,2835.0,,,,
36yty5dn,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,CAUSAL_JUDGMENT,42.0,9.88,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,160.0,,,,
a71p7qju,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,DISAMBIGUATION_QA,42.0,5.93,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,228.0,,,,
561l7n56,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,EPISTEMIC_REASONING,42.0,14.18,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,1970.0,,,,
ltszaqhh,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,CAUSAL_JUDGMENT,42.0,4.85,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,160.0,,,,
gj5ojk6z,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,DISAMBIGUATION_QA,42.0,3.23,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,228.0,,,,
owkfpnar,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,EPISTEMIC_REASONING,42.0,7.15,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,1970.0,,,,
zyb9fw93,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,HYPERBATON,42.0,91.22,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,49970.0,,,,
6uvgjp5t,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,IMPLICATURES,42.0,3.63,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,462.0,,,,
6abr4qgv,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,LOGICAL_FALLACY_DETECTION,42.0,7.98,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,2770.0,,,,
s5irekl3,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,MOVIE_RECOMMENDATION,42.0,3.83,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,470.0,,,,
9aeq180t,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,NAVIGATE,42.0,4.78,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,970.0,,,,
f0n1l9sk,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,PRESUPPOSITIONS_AS_NLI,42.0,4.92,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,705.0,,,,
x3xhqchk,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,RUIN_NAMES,42.0,3.52,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,418.0,,,,
wiu5oqv2,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,SNARKS,42.0,3.27,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,151.0,,,,
kf18pw1k,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,SPORTS_UNDERSTANDING,42.0,4.67,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,970.0,,,,
emie6d0w,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42,WINOWHY,42.0,8.43,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,2835.0,,,,
1ygiey5r,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3,CAUSAL_JUDGMENT,3.0,4.27,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,160.0,,,,
48d1ed2y,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3,DISAMBIGUATION_QA,3.0,3.27,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,228.0,,,,
0pfrazso,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3,EPISTEMIC_REASONING,3.0,7.17,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,1970.0,,,,
zhphljlw,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3,HYPERBATON,3.0,92.75,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,49970.0,,,,
4fs0s8xt,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3,IMPLICATURES,3.0,3.72,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,462.0,,,,
c8knpg4h,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3,LOGICAL_FALLACY_DETECTION,3.0,8.15,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,2770.0,,,,
gvjop9gd,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3,MOVIE_RECOMMENDATION,3.0,3.87,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,470.0,,,,
0z8eg3p4,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3,NAVIGATE,3.0,4.63,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,970.0,,,,
ptil59mq,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3,PRESUPPOSITIONS_AS_NLI,3.0,4.82,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,705.0,,,,
6qblsejd,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3,RUIN_NAMES,3.0,3.55,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,418.0,,,,
gc0vzwfw,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3,SNARKS,3.0,3.28,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,151.0,,,,
muk2ydk0,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3,SPORTS_UNDERSTANDING,3.0,4.83,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,970.0,,,,
rrx8mn50,GFB_BBH_TC,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3,WINOWHY,3.0,8.32,1.0,google/gemma-1.1-7b-it,Unknown,,True,,,,,,,,,,,4.0,30.0,30.0,,,,29.0,,2835.0,,,,
23mhm43m,II_re_correct,antonyms,ANTONYMS,,16.03,1.0,google/gemma-1.1-7b-it,AlgPrompt,77.0,False,,,,,,,,,,16.0,4.0,,30.0,,,,,,20.0,,,,
bkzqyofa,II_re_correct,word_in_context,WORD_IN_CONTEXT,,20.87,1.0,google/gemma-1.1-7b-it,AlgPrompt,52.0,False,,,,,,,,,,16.0,4.0,,30.0,,,,,,20.0,,,,
dzb3bpr9,II_re_correct,rhymes,RHYMES,,17.5,1.0,google/gemma-1.1-7b-it,AlgPrompt,8.0,False,,,,,,,,,,16.0,4.0,,30.0,,,,,,20.0,,,,
88y16n6p,II_re_correct,num_to_verbal,NUM_TO_VERBAL,,15.33,1.0,google/gemma-1.1-7b-it,AlgPrompt,64.0,False,,,,,,,,,,16.0,4.0,,30.0,,,,,,20.0,,,,
hosf1gjg,II_re_correct,cause_and_effect,CAUSE_AND_EFFECT,,18.7,1.0,google/gemma-1.1-7b-it,AlgPrompt,60.0,False,,,,,,,,,,16.0,4.0,,30.0,,,,,,20.0,,,,
ffl0i7ls,II_re_correct,larger_animal,LARGER_ANIMAL,,15.37,1.0,google/gemma-1.1-7b-it,AlgPrompt,80.0,False,,,,,,,,,,16.0,4.0,,30.0,,,,,,20.0,,,,
